baseTypeId,baseTypeName,bodyPartId,bodyPartName,corner_endTimeMs,corner_sequence_id,corner_startTimeMs,corner_taker_id,corner_taker_name,descriptives,endPosXM,endPosYM,endTimeMs,eventId,formationTypeId,formationTypeName,foulTypeId,foulTypeName,groupId,groupName,labels,match_id,match_name,metrics,partId,partName,pitch_left_y,pitch_top_x,playerId,playerName,positionTypeId,positionTypeName,possessionTypeId,possessionTypeName,receiverId,receiverName,receiverTeamId,receiverTeamName,resultId,resultName,sequenceEnd,sequenceEvent,sequenceId,sequenceStart,shotTypeId,shotTypeName,source_event_file,startPosXM,startPosYM,startTimeMs,subTypeId,subTypeName,synced,teamId,teamName,timestamp
5,INTERCEPTION,0,FEET,1151000,57,1143300,330,Lina Touzani,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",45.195,0.495000000000001,1149500,345,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[207, 218, 219]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.8,53.839999999999996,90,Danique Tolhoek,23,CF,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,False,1,57,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,45.195,0.495000000000001,1149500,501,RECOVERY,True,6,Ajax W,
1,PASS,0,FEET,1151000,57,1143300,330,Lina Touzani,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",42.0,10.2,1150800,346,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[44, 45, 47, 48, 65, 66, 74, 75, 77, 78, 82, 116]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 8.588, 'forwardDisplacement': -1.765, 'lateralDisplacement': 8.405, 'angle': -168.141, 'goalProgression': 5.721, 'xG': 0.0, 'xA': 0.045, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.8,53.839999999999996,90,Danique Tolhoek,23,CF,4,CORNER,97,Daniëlle Noordermeer,6,Ajax W,1,SUCCESSFUL,False,1,57,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,43.765,1.7950000000000017,1149900,100,PASS,False,6,Ajax W,
6,SHOT,1,LEFT_FOOT,1151000,57,1143300,330,Lina Touzani,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",42.0,10.2,1151000,347,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[128, 129, 133, 137, 145, 179, 181, 182, 183, 184]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.119, 'xA': 0.0, 'PSxG': 0.189, 'xS': 0.0}",1,FIRST_HALF,35.8,53.839999999999996,97,Daniëlle Noordermeer,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,0,UNSUCCESSFUL,True,1,57,False,3,ON_TARGET,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,42.0,10.2,1151000,600,SHOT,False,6,Ajax W,
2,CROSS,0,FEET,2381800,118,2379400,330,Lina Touzani,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",43.05,-4.08,2381700,687,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 31.405, 'forwardDisplacement': -9.76, 'lateralDisplacement': 29.85, 'angle': -161.894, 'goalProgression': -23.638, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.8,53.839999999999996,330,Lina Touzani,9,DMF,4,CORNER,59,Aymee Altena,4,SC Heerenveen W,0,UNSUCCESSFUL,False,1,118,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,52.81,-33.93,2379400,201,CORNER_CROSSED,False,6,Ajax W,
10,CLEARANCE,0,FEET,2381800,118,2379400,330,Lina Touzani,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-43.05,4.08,2381800,688,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[204, 213, 216, 219]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.8,53.839999999999996,59,Aymee Altena,14,LW,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,118,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,-43.05,4.08,2381800,1000,CLEARANCE,False,4,SC Heerenveen W,
1,PASS,0,FEET,4113600,162,4107600,55,Eef Kerkhof,"{'startZone': '4E', 'endZone': '4E', 'startThird': 3, 'endThird': 3}",45.15,30.6,4107800,900,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,[165],92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 2.43, 'forwardDisplacement': -2.4, 'lateralDisplacement': -0.38, 'angle': -81.003, 'goalProgression': 0.097, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,55,Eef Kerkhof,23,CF,4,CORNER,49,Elize van Vilsteren,4,SC Heerenveen W,1,SUCCESSFUL,False,1,162,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,47.55,30.980000000000004,4107600,103,CORNER_SHORT,False,4,SC Heerenveen W,
1,PASS,0,FEET,4113600,162,4107600,55,Eef Kerkhof,"{'startZone': '4E', 'endZone': '4E', 'startThird': 3, 'endThird': 3}",50.11,30.430000000000007,4108400,901,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[44, 45, 47, 48, 56, 57, 65, 66, 117]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 3.135, 'forwardDisplacement': 3.1, 'lateralDisplacement': -0.465, 'angle': 81.469, 'goalProgression': -0.855, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,55,Eef Kerkhof,7,RB,4,CORNER,238,Sterre Gerdie Kroezen,4,SC Heerenveen W,1,SUCCESSFUL,False,1,162,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,47.010000000000005,30.895000000000003,4108100,100,PASS,True,4,SC Heerenveen W,
2,CROSS,0,FEET,4113600,162,4107600,55,Eef Kerkhof,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",47.44,-10.510000000000002,4113600,902,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[100, 102, 107, 109, 117, 176, 178, 179, 182, 186]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 40.915, 'forwardDisplacement': -2.48, 'lateralDisplacement': -40.84, 'angle': -3.475, 'goalProgression': -18.775, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,238,Sterre Gerdie Kroezen,23,CF,4,CORNER,82,Jonna van de Velde,6,Ajax W,0,UNSUCCESSFUL,False,1,162,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,49.92,30.33,4108500,200,CROSS,True,4,SC Heerenveen W,
10,CLEARANCE,0,FEET,4113600,162,4107600,55,Eef Kerkhof,"{'startZone': '1D', 'endZone': '1D', 'startThird': 1, 'endThird': 1}",-47.44,10.510000000000002,4113600,903,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[204, 213, 216, 219]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,82,Jonna van de Velde,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,False,1,162,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,-47.44,10.510000000000002,4113600,1000,CLEARANCE,True,6,Ajax W,
5,INTERCEPTION,0,FEET,4113600,162,4107600,55,Eef Kerkhof,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",46.62,-11.780000000000001,4113600,904,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[207, 218, 219]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,76,Ana Luisa Carolina Nassette Meijerink,1,LB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,True,1,162,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,46.62,-11.780000000000001,4113600,501,RECOVERY,True,4,SC Heerenveen W,
2,CROSS,0,FEET,4852700,209,4851000,89,Jade Vienna van Hensbergen,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",47.725,3.5249999999999986,4852700,1127,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 30.357, 'forwardDisplacement': -6.115, 'lateralDisplacement': -29.735, 'angle': -11.621, 'goalProgression': -27.352, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,89,Jade Vienna van Hensbergen,12,CMF,4,CORNER,48,Fenna Meijer,4,SC Heerenveen W,0,UNSUCCESSFUL,True,1,209,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,53.839999999999996,33.260000000000005,4851000,201,CORNER_CROSSED,True,6,Ajax W,
2,CROSS,0,FEET,5622400,253,5619700,190,Amber Visscher,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",42.0,8.16,5622300,1331,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[82, 164]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 41.791, 'forwardDisplacement': -11.35, 'lateralDisplacement': 40.22, 'angle': -164.241, 'goalProgression': -18.773, 'xG': 0.0, 'xA': 0.006, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,190,Amber Visscher,12,CMF,4,CORNER,79,Sherida Spitse,6,Ajax W,1,SUCCESSFUL,False,1,253,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,53.349999999999994,-32.06,5619700,201,CORNER_CROSSED,False,6,Ajax W,
6,SHOT,3,HEAD,5622400,253,5619700,190,Amber Visscher,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",42.0,8.16,5622400,1332,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[128, 129, 133, 135, 136, 139, 141, 179, 181, 182, 184]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.036, 'xA': 0.0, 'PSxG': 0.058, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,79,Sherida Spitse,12,CMF,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,0,UNSUCCESSFUL,False,1,253,False,3,ON_TARGET,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,42.0,8.16,5622400,600,SHOT,False,6,Ajax W,
12,KEEPER_SAVE,0,FEET,5622400,253,5619700,190,Amber Visscher,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-52.5,-0.0,5622400,1333,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[13, 14, 26, 27, 32, 33, 35]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.942}",2,SECOND_HALF,35.8,53.839999999999996,46,Jasmijn Resink,0,GK,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,True,1,253,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,-52.5,-0.0,5622400,1200,GOALKEEPER_SAVE,False,4,SC Heerenveen W,
2,CROSS,0,FEET,5773700,260,5771700,238,Sterre Gerdie Kroezen,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",43.7,-3.3200000000000003,5773700,1374,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 31.32, 'forwardDisplacement': -7.185, 'lateralDisplacement': 30.485, 'angle': -166.738, 'goalProgression': -24.438, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,238,Sterre Gerdie Kroezen,20,AMF,4,CORNER,89,Jade Vienna van Hensbergen,6,Ajax W,0,UNSUCCESSFUL,True,1,260,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,50.885,-33.805,5771700,201,CORNER_CROSSED,True,4,SC Heerenveen W,
2,CROSS,0,FEET,6369600,289,6369100,55,Eef Kerkhof,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",44.1,-4.08,6369500,1493,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 30.701, 'forwardDisplacement': -6.68, 'lateralDisplacement': 29.965, 'angle': -167.433, 'goalProgression': -24.75, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,55,Eef Kerkhof,12,CMF,4,CORNER,89,Jade Vienna van Hensbergen,6,Ajax W,0,UNSUCCESSFUL,False,1,289,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,50.78,-34.045,6369100,201,CORNER_CROSSED,False,4,SC Heerenveen W,
10,CLEARANCE,0,FEET,6369600,289,6369100,55,Eef Kerkhof,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-44.1,4.08,6369600,1494,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[204, 213, 216, 219]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,89,Jade Vienna van Hensbergen,12,CMF,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,289,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,-44.1,4.08,6369600,1000,CLEARANCE,False,6,Ajax W,
2,CROSS,0,FEET,6417100,293,6414700,55,Eef Kerkhof,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",47.07,-0.740000000000002,6417100,1510,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",92374,20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374,"{'length': 33.993, 'forwardDisplacement': -3.32, 'lateralDisplacement': 33.83, 'angle': -174.395, 'goalProgression': -29.154, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,53.839999999999996,55,Eef Kerkhof,12,CMF,4,CORNER,190,Amber Visscher,6,Ajax W,0,UNSUCCESSFUL,True,1,293,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 Ajax W vs SC Heerenveen W SciSportsEvents - 92374.json,50.39,-34.57,6414700,201,CORNER_CROSSED,True,4,SC Heerenveen W,
2,CROSS,0,FEET,275700,16,273500,14,Alieke Tuin,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",51.45,6.8,275700,109,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 40.814, 'forwardDisplacement': -1.05, 'lateralDisplacement': 40.8, 'angle': -178.526, 'goalProgression': -27.119, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,14,Alieke Tuin,1,LB,4,CORNER,170,Melanie Gerdina Ida Bross,10,PSV W,0,UNSUCCESSFUL,True,1,16,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,52.5,-34.0,273500,201,CORNER_CROSSED,False,1,FC Twente W,1759579473500.0
2,CROSS,0,FEET,1515400,86,1513600,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",48.105,3.8950000000000014,1515300,498,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 30.511, 'forwardDisplacement': -5.585, 'lateralDisplacement': -29.995, 'angle': -10.548, 'goalProgression': -28.038, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,177,Renate Jansen,15,RW,4,CORNER,16,Jaimy Ravensbergen,1,FC Twente W,0,UNSUCCESSFUL,False,1,86,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,53.69,33.89,1513600,201,CORNER_CROSSED,True,10,PSV W,1759580713600.0
5,INTERCEPTION,4,HANDS,1515400,86,1513600,177,Renate Jansen,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-50.4,-1.36,1515400,499,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[39, 40, 219]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,294,Diede Lemey,0,GK,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,True,1,86,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,-50.4,-1.36,1515400,502,GOALKEEPER_CLAIM,False,1,FC Twente W,1759580715400.0
2,CROSS,0,FEET,1839400,107,1836500,14,Alieke Tuin,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",46.87,-2.0199999999999996,1839000,586,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 32.527, 'forwardDisplacement': -5.58, 'lateralDisplacement': 32.045, 'angle': -170.122, 'goalProgression': -28.084, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,14,Alieke Tuin,1,LB,4,CORNER,169,Emma Eliza Frijns,10,PSV W,0,UNSUCCESSFUL,False,1,107,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,52.45,-34.065,1836500,201,CORNER_CROSSED,True,1,FC Twente W,1759581036500.0
10,CLEARANCE,0,FEET,1839400,107,1836500,14,Alieke Tuin,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-48.3,-2.04,1839400,587,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[204, 213, 216, 219]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,171,Sisca Folkertsma,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,107,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,-48.3,-2.04,1839400,1000,CLEARANCE,False,10,PSV W,1759581039400.0
2,CROSS,0,FEET,1937600,115,1918500,177,Renate Jansen,"{'startZone': '4D', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",49.35,4.76,1937500,615,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 15.661, 'forwardDisplacement': -2.56, 'lateralDisplacement': -15.45, 'angle': -9.408, 'goalProgression': -14.511, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,177,Renate Jansen,15,RW,4,CORNER,2,Anna Vera Knol,1,FC Twente W,0,UNSUCCESSFUL,False,1,115,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,51.910000000000004,20.21,1918500,201,CORNER_CROSSED,False,10,PSV W,1759581118500.0
10,CLEARANCE,0,FEET,1937600,115,1918500,177,Renate Jansen,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-49.35,-4.76,1937600,616,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[204, 213, 216, 219]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,2,Anna Vera Knol,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,115,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,-49.35,-4.76,1937600,1000,CLEARANCE,False,1,FC Twente W,1759581137600.0
2,CROSS,0,FEET,2012800,118,2010300,296,Jill Jamie Roord,"{'startZone': '4E', 'endZone': '4D', 'startThird': 3, 'endThird': 3}",47.9,20.520000000000003,2012800,629,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",92373,20251004 PSV W vs FC Twente W SciSportsEvents - 92373,"{'length': 10.512, 'forwardDisplacement': -4.04, 'lateralDisplacement': -9.705, 'angle': -22.601, 'goalProgression': -9.201, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.489999999999995,296,Jill Jamie Roord,14,LW,4,CORNER,177,Renate Jansen,10,PSV W,0,UNSUCCESSFUL,True,1,118,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251004 PSV W vs FC Twente W SciSportsEvents - 92373.json,51.94,30.225,2010300,201,CORNER_CROSSED,True,1,FC Twente W,1759581210300.0
