player_name,player_id,s,club,club_id,match_id,Attacking_corners_headed,Attacking_corners_headed_and_scored,Defending_corners_defended,Defending_corners_errors,Defending_corners_fatal_errors,Attacking_corners_on_pitch,Defending_corners_on_pitch,source_position_file,source_event_file
June Burgers,95,21,AWAY,AWAY,93263,0,0,0,2,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,132,1,AWAY,AWAY,93263,0,0,0,0,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,134,4,AWAY,AWAY,93263,0,0,0,0,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,139,3,AWAY,AWAY,93263,0,0,0,0,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,140,17,AWAY,AWAY,93263,0,0,0,0,0,2,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,141,22,AWAY,AWAY,93263,0,0,0,0,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,144,10,AWAY,AWAY,93263,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,246,8,AWAY,AWAY,93263,0,0,0,0,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,284,14,AWAY,AWAY,93263,0,0,0,1,0,2,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,328,15,AWAY,AWAY,93263,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,136,7,AWAY,AWAY,93263,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,202,6,AWAY,AWAY,93263,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
Hajar Balkhir,285,18,AWAY,AWAY,93263,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,179,10,HOME,HOME,93263,0,0,0,0,0,3,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
Mirte van Koppen,194,19,HOME,HOME,93263,1,0,0,0,0,3,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,176,7,HOME,HOME,93263,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,241,21,HOME,HOME,93263,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,288,17,HOME,HOME,93263,0,0,0,0,0,1,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,133,2,AWAY,AWAY,93263,0,0,0,0,0,0,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsPositions - 93263.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 Ajax W vs Excelsior Rotterdam W SciSportsEvents - 93263.json
,19,3,AWAY,AWAY,93236,0,0,0,0,0,2,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Jacintha Anouchka Weimar,32,1,AWAY,AWAY,93236,0,0,1,0,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,34,5,AWAY,AWAY,93236,0,0,0,1,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,35,21,AWAY,AWAY,93236,0,0,0,0,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,36,17,AWAY,AWAY,93236,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,43,14,AWAY,AWAY,93236,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,45,33,AWAY,AWAY,93236,0,0,0,0,0,2,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Zera Hulswit,91,28,AWAY,AWAY,93236,0,0,1,0,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Mao  Itamura,92,23,AWAY,AWAY,93236,0,0,0,1,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,182,6,AWAY,AWAY,93236,0,0,0,0,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Kokona Iwasaki,319,7,AWAY,AWAY,93236,0,0,0,0,0,3,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Jet Anne van Beijeren,56,6,HOME,HOME,93236,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Maudy Stoop,62,23,HOME,HOME,93236,1,0,3,0,0,5,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,65,5,HOME,HOME,93236,0,0,0,0,0,5,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,66,2,HOME,HOME,93236,0,0,0,0,0,5,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Floor Jolijn Spaan,70,9,HOME,HOME,93236,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Desiree van Lunteren,72,10,HOME,HOME,93236,0,0,0,0,0,5,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Fieke Elisabeth Kroese,73,11,HOME,HOME,93236,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,74,8,HOME,HOME,93236,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
Djoeke de Ridder,157,3,HOME,HOME,93236,1,0,0,0,0,5,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,172,18,HOME,HOME,93236,0,0,0,0,0,5,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,195,1,HOME,HOME,93236,0,0,0,0,0,5,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,69,21,HOME,HOME,93236,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,145,7,HOME,HOME,93236,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,158,20,HOME,HOME,93236,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,159,22,HOME,HOME,93236,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,42,10,AWAY,AWAY,93236,0,0,0,0,0,1,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,178,19,AWAY,AWAY,93236,0,0,0,0,0,1,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,44,29,AWAY,AWAY,93236,0,0,0,0,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,163,8,AWAY,AWAY,93236,0,0,0,0,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,63,4,HOME,HOME,93236,0,0,0,0,0,0,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsPositions - 93236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 AZ W vs Feyenoord W SciSportsEvents - 93236.json
,2,5,HOME,HOME,93262,0,0,0,0,0,4,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,3,4,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
Leonie Vliek,4,12,HOME,HOME,93262,2,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,7,29,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,9,6,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,10,8,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,13,7,HOME,HOME,93262,0,0,0,0,0,4,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
Alieke Tuin,14,11,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,16,9,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,294,1,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
Jill Jamie Roord,296,10,HOME,HOME,93262,0,0,0,0,0,6,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
Femke Sabrina Bastiaen,112,1,AWAY,AWAY,93262,0,0,1,0,0,0,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,114,14,AWAY,AWAY,93262,0,0,0,0,0,0,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
,115,21,AWAY,AWAY,93262,0,0,0,0,0,0,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsPositions - 93262.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20251012 FC Twente W vs Utrecht W SciSportsEvents - 93262.json
