player_name,player_id,s,club,club_id,match_id,Attacking_corners_headed,Attacking_corners_headed_and_scored,Defending_corners_defended,Defending_corners_errors,Defending_corners_fatal_errors,Attacking_corners_on_pitch,Defending_corners_on_pitch,source_position_file,source_event_file
Dillon Hoogewerf,2289,7,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,1,0,0,3,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,2291,33,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,2292,24,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,2293,6,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,2294,9,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
Yuval Ranon,2309,11,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,1965,27,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,0,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,2320,2,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,0,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
Byron Burgering,1767,7,HOME,HOME,68e6fb003e27c8d27681f7e2,0,0,0,0,0,5,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,1747,5,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,0,0,0,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,2228,25,HOME,HOME,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
Twan van der Zeeuw,2229,26,HOME,HOME,68e6fb003e27c8d27681f7e2,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,25,20,AWAY,AWAY,68e6fb003e27c8d27681f7e2,0,0,0,1,0,0,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsPositions - 2605101.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251010 Almere City FC vs Vitesse SciSportsEvents - 2605101.json
,592,36,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,9,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,1787,38,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Pascal Mulder,1788,6,HOME,HOME,68e84c833e27c8d27681fb41,0,0,1,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,1789,21,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,9,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Tim Geypens,1794,5,HOME,HOME,68e84c833e27c8d27681fb41,2,0,0,0,0,7,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Alaa Bakir,1944,8,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,8,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2178,17,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2179,9,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2182,4,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,7,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Adam Claridge,2183,19,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Filimon Gerezgiher,2275,77,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,1,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Sven Blummel,270,7,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,2,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,307,25,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,3,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,415,6,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,2,0,2,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,416,5,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,2,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Jort Borgmans,1082,1,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,1,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,1406,8,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Tyrese Simons,1764,2,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
John Neeskens,2104,33,AWAY,AWAY,68e84c833e27c8d27681fb41,1,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2105,32,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2106,24,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2235,23,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,2,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2173,24,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,3,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2180,11,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,3,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Clint Essers,503,22,AWAY,AWAY,68e84c833e27c8d27681fb41,1,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,1900,21,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Zakaria Haddaoui,2108,28,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
Freddy Quispel,1867,12,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2242,18,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,1611,34,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,1,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,2215,26,HOME,HOME,68e84c833e27c8d27681fb41,0,0,0,0,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,1741,19,AWAY,AWAY,68e84c833e27c8d27681fb41,0,0,0,0,0,0,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsPositions - 2561234.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251011 FC Emmen vs FC Eindhoven SciSportsEvents - 2561234.json
,94,23,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,4,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
Nick Venema,158,7,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,2,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
Joep van der Sluijs,183,10,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,2,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
,1727,63,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,4,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
,1799,3,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,1,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
Augustin Drakpe,1953,4,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,1,0,0,4,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
Martin Vetkal,2050,21,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,4,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
,2052,46,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,1,0,4,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
,2053,16,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,2,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
,2056,29,AWAY,AWAY,68f0358d0a4fc69750f6cee3,0,0,0,0,0,4,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsPositions - 2561236.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251017 ADO Den Haag vs FC Dordrecht SciSportsEvents - 2561236.json
